pair_id,case_id,n_diff,top30_mass_positive_conservative,top30_mass_absolute_average,top30_mass_absolute_drop,top30_mass_absolute_gain,best_reversion_gain,has_negative_both_tol005,has_sign_flip_tol005
sab2_8en5_e:sab2_8en5_e_s11:sab2_8en5_e_s30,sab2_8en5_e,23,0.7455084241135705,0.5973185754837422,0.5204167643511615,0.5842201550688821,0.3319053649902344,True,True
sab2_8en5_e:sab2_8en5_e_s14:sab2_8en5_e_s25,sab2_8en5_e,20,0.8819370240671897,0.6050211528808466,0.681660130393047,0.6577876032660215,0.4564886093139648,True,True
sab2_8en5_e:sab2_8en5_e_s18:sab2_8en5_e_s27,sab2_8en5_e,21,0.9554247241912457,0.6417815586156781,0.7451049536069264,0.6718237295265606,0.2895545959472656,True,True
sab2_8en5_e:sab2_8en5_e_s20:sab2_8en5_e_s00,sab2_8en5_e,24,0.8850871270727455,0.5588817349759618,0.6228149994532575,0.652983274567886,1.228315353393555,True,True
sab2_8en5_e:sab2_8en5_e_s31:sab2_8en5_e_s15,sab2_8en5_e,23,1.0,0.5777804095837814,0.589465308081707,0.5451542520157183,0.4812765121459961,True,True
sab2_8gb6_h:sab2_8gb6_h_s01:sab2_8gb6_h_s28,sab2_8gb6_h,18,0.9811935495881777,0.7092098218734589,0.6560134238694297,0.7467657170904506,3.7539238929748535,True,True
sab2_8gb6_h:sab2_8gb6_h_s10:sab2_8gb6_h_s05,sab2_8gb6_h,15,0.9980420647810542,0.657698646166443,0.6501509730988811,0.6409873790407774,3.2000073194503784,True,True
sab2_8gb6_h:sab2_8gb6_h_s12:sab2_8gb6_h_s00,sab2_8gb6_h,15,0.9804667463003824,0.6932788452476017,0.7371105669850524,0.6623628674677468,1.6067781448364258,True,True
sab2_8gb6_h:sab2_8gb6_h_s21:sab2_8gb6_h_s07,sab2_8gb6_h,12,0.940666880307127,0.7333878422266205,0.7235173838229608,0.7344696573132391,0.8503236770629883,True,True
sab2_8gb6_h:sab2_8gb6_h_s22:sab2_8gb6_h_s20,sab2_8gb6_h,13,0.8379963223087833,0.6188101867800233,0.5960379743466533,0.6450577857257433,2.3922886848449707,True,True
sab2_8gb6_h:sab2_8gb6_h_s25:sab2_8gb6_h_s02,sab2_8gb6_h,17,0.9929333478334815,0.7106707522438315,0.7078026340626077,0.6899270092655674,4.55073606967926,True,True
sab2_8gb6_h:sab2_8gb6_h_s27:sab2_8gb6_h_s04,sab2_8gb6_h,15,0.9849811221189286,0.6710573475109469,0.6232190976453115,0.6330587421697327,3.447495132684708,True,True
sab2_8gb6_h:sab2_8gb6_h_s30:sab2_8gb6_h_s03,sab2_8gb6_h,18,0.8418515868582114,0.6579257300040317,0.6366701715451899,0.6723625262309536,2.5624003410339355,True,True
sab2_8k33_b:sab2_8k33_b_s03:sab2_8k33_b_s28,sab2_8k33_b,12,0.986875652177588,0.7461864539242955,0.8430373879631777,0.7165339299490181,1.6436982154846191,True,True
sab2_8k33_b:sab2_8k33_b_s04:sab2_8k33_b_s21,sab2_8k33_b,11,0.8566371586465725,0.6236138537069358,0.6419817980196824,0.6922664438333532,0.8237056732177734,False,True
sab2_8k33_b:sab2_8k33_b_s09:sab2_8k33_b_s15,sab2_8k33_b,12,1.0,0.7970594991195713,0.6389246842326071,0.6289370202880176,0.5177822113037109,True,True
sab2_8k33_b:sab2_8k33_b_s13:sab2_8k33_b_s26,sab2_8k33_b,12,0.9012118715477706,0.7279997571656264,0.7370834399916832,0.6997269670805195,1.409379959106445,True,True
sab2_8k33_b:sab2_8k33_b_s14:sab2_8k33_b_s05,sab2_8k33_b,10,0.8694082785343861,0.5824671844292059,0.5077380984712884,0.44507384190489324,2.547893047332764,True,True
sab2_8k33_b:sab2_8k33_b_s17:sab2_8k33_b_s19,sab2_8k33_b,11,0.8574145496159591,0.6587728380892758,0.6829165667839194,0.5924831833800102,1.5705194473266602,True,True
sab2_8k33_b:sab2_8k33_b_s29:sab2_8k33_b_s00,sab2_8k33_b,12,1.0,0.7096391340811974,0.7083734069291846,0.6499602700792558,0.6545543670654297,True,True
sab2_8k33_b:sab2_8k33_b_s30:sab2_8k33_b_s31,sab2_8k33_b,13,1.0,0.6767450847034596,0.5595483978058048,0.5682932457801437,1.831892490386963,True,True
sab2_8pnu_d:sab2_8pnu_d_s10:sab2_8pnu_d_s20,sab2_8pnu_d,14,0.9952480236661807,0.6887334767124251,0.6652649733147691,0.7780923162225382,1.7637367248535156,True,True
sab2_8pnu_d:sab2_8pnu_d_s14:sab2_8pnu_d_s26,sab2_8pnu_d,9,0.9241704381712279,0.6580432363423648,0.6078390914597964,0.725301718232153,1.703238010406494,True,True
sab2_8pnu_d:sab2_8pnu_d_s15:sab2_8pnu_d_s07,sab2_8pnu_d,16,0.780529292783684,0.5119797389964242,0.5328003226028052,0.5732374431030246,4.407362699508667,True,True
sab2_8pnu_d:sab2_8pnu_d_s16:sab2_8pnu_d_s04,sab2_8pnu_d,13,0.9483572883739149,0.8339247762645715,0.7100213211011304,0.7079936648486927,1.7124228477478027,True,True
sab2_8pnu_d:sab2_8pnu_d_s17:sab2_8pnu_d_s13,sab2_8pnu_d,12,0.9760490632771449,0.7044925206261472,0.7000209358903623,0.7527833440982697,2.2633001804351807,True,True
sab2_8pnu_d:sab2_8pnu_d_s22:sab2_8pnu_d_s02,sab2_8pnu_d,13,1.0,0.7217462267195326,0.592580561549875,0.6171388441072806,3.6084389686584473,True,True
sab2_8pnu_d:sab2_8pnu_d_s23:sab2_8pnu_d_s12,sab2_8pnu_d,13,0.8580086158119319,0.6566516779190642,0.648842842355528,0.7219589929188293,0.1700601577758789,True,True
sab2_8pnu_d:sab2_8pnu_d_s29:sab2_8pnu_d_s27,sab2_8pnu_d,14,0.986742246077562,0.76737027132498,0.779760109688717,0.7004190400486626,1.2567172050476074,True,True
sab2_8rz0_f1:sab2_8rz0_f1_s00:sab2_8rz0_f1_s11,sab2_8rz0_f1,20,0.9371429686655262,0.5989030960535373,0.5422450189086901,0.7174430269487934,3.043501377105713,True,True
sab2_8rz0_f1:sab2_8rz0_f1_s03:sab2_8rz0_f1_s10,sab2_8rz0_f1,21,0.8952630448073607,0.7511827749389887,0.7585451361337455,0.7741629511017383,1.041646957397461,True,True
sab2_8rz0_f1:sab2_8rz0_f1_s13:sab2_8rz0_f1_s09,sab2_8rz0_f1,20,1.0,0.5632920280513334,0.5567590531415816,0.6445843053682716,5.924757957458496,True,True
sab2_8rz0_f1:sab2_8rz0_f1_s15:sab2_8rz0_f1_s29,sab2_8rz0_f1,20,0.930852067289498,0.5540574337255555,0.49991424390553474,0.5648326397069492,2.648243546485901,True,True
sab2_8rz0_f1:sab2_8rz0_f1_s19:sab2_8rz0_f1_s20,sab2_8rz0_f1,21,0.8936107712694655,0.6688196940223521,0.6133129217737562,0.7213769778388462,2.3141942620277405,True,True
sab2_8rz0_f1:sab2_8rz0_f1_s24:sab2_8rz0_f1_s17,sab2_8rz0_f1,17,0.985616038571502,0.6701437130985418,0.6691382346879156,0.7527016324809715,1.25235915184021,True,True
sab2_8rz0_f1:sab2_8rz0_f1_s27:sab2_8rz0_f1_s04,sab2_8rz0_f1,19,0.9598213970754458,0.7270749864471574,0.7457004287752389,0.7729085632041367,0.5788335800170898,True,True
sab2_8rz0_f1:sab2_8rz0_f1_s31:sab2_8rz0_f1_s07,sab2_8rz0_f1,18,0.9813177050280832,0.5871722256964564,0.7127918398319533,0.6160691477556618,1.8101649284362795,True,True
sab2_9b6s_h:sab2_9b6s_h_s01:sab2_9b6s_h_s14,sab2_9b6s_h,13,0.9153480892061338,0.6872037544537559,0.5433975675644412,0.7393783145619172,1.516024112701416,True,True
sab2_9b6s_h:sab2_9b6s_h_s02:sab2_9b6s_h_s13,sab2_9b6s_h,15,0.9895915409490932,0.7321213536165507,0.6924104943374658,0.7662134793877898,1.4888267517089844,True,True
sab2_9b6s_h:sab2_9b6s_h_s04:sab2_9b6s_h_s23,sab2_9b6s_h,15,0.8624307172743084,0.6746203989376393,0.6954074929127473,0.6722240563243564,1.745285987854004,True,True
sab2_9b6s_h:sab2_9b6s_h_s07:sab2_9b6s_h_s22,sab2_9b6s_h,14,0.8466409092736141,0.6980340790909022,0.6810948836691264,0.6966845097780026,1.5333938598632812,True,True
sab2_9b6s_h:sab2_9b6s_h_s08:sab2_9b6s_h_s29,sab2_9b6s_h,15,0.9331327358981492,0.6918989280572885,0.723658134329024,0.7318130296765923,2.148070335388184,True,True
sab2_9b6s_h:sab2_9b6s_h_s24:sab2_9b6s_h_s18,sab2_9b6s_h,13,0.9036112325188635,0.6563735369917195,0.7344845950181018,0.6029397710620082,1.3327817916870115,True,True
sab2_9b6s_h:sab2_9b6s_h_s27:sab2_9b6s_h_s17,sab2_9b6s_h,17,1.0,0.6877793584755014,0.6601299053658074,0.7266320760056673,1.1370081901550293,True,True
sab2_9b6s_h:sab2_9b6s_h_s31:sab2_9b6s_h_s15,sab2_9b6s_h,15,0.940151626042521,0.6919000204841791,0.6380209813907991,0.5961640732258222,1.190861701965332,True,True
sab2_9ubr_g:sab2_9ubr_g_s03:sab2_9ubr_g_s19,sab2_9ubr_g,9,0.9468292740580377,0.6550778723617953,0.7620880643167038,0.5653135165940347,0.5404586791992188,True,True
sab2_9ubr_g:sab2_9ubr_g_s05:sab2_9ubr_g_s27,sab2_9ubr_g,6,0.6598577262318348,0.5745932899860675,0.6594231272518927,0.5453023671176129,0.0018768310546875,False,False
sab2_9ubr_g:sab2_9ubr_g_s14:sab2_9ubr_g_s11,sab2_9ubr_g,6,0.7177236571003064,0.6691787540065034,0.5766221179329601,0.6906348311211716,0.0996875762939453,False,True
sab2_9ubr_g:sab2_9ubr_g_s16:sab2_9ubr_g_s28,sab2_9ubr_g,8,0.9874155872967824,0.6587873968004289,0.7051049819884456,0.6708417049739397,0.5874099731445312,True,True
sab2_9ubr_g:sab2_9ubr_g_s23:sab2_9ubr_g_s18,sab2_9ubr_g,6,0.7534127535061025,0.5309483822863386,0.5195306328100587,0.6119663126083943,0.0821418762207031,False,True
sab2_9ubr_g:sab2_9ubr_g_s25:sab2_9ubr_g_s20,sab2_9ubr_g,8,0.719661261900838,0.618433470408547,0.5162507647449674,0.6527158580006638,0.4613208770751953,True,True
sab2_9ubr_g:sab2_9ubr_g_s26:sab2_9ubr_g_s22,sab2_9ubr_g,9,1.0,0.8075853656502245,0.7313920547202761,0.6322899218404519,0.7365760803222656,True,True
sab2_9ubr_g:sab2_9ubr_g_s30:sab2_9ubr_g_s02,sab2_9ubr_g,5,0.9213522456106772,0.6561682941231074,0.7980677979206443,0.7034247611878822,0.3676586151123047,True,False
