case_id,cdr_rmsd_base,cdr1_rmsd_base,cdr2_rmsd_base,cdr3_rmsd_base,fr_rmsd_base,plddt_cdr_base,cdr_recovery_base,cdr_rmsd_n3,cdr1_rmsd_n3,cdr2_rmsd_n3,cdr3_rmsd_n3,fr_rmsd_n3,plddt_cdr_n3,cdr_recovery_n3,cdr_rmsd_shuffle,cdr1_rmsd_shuffle,cdr2_rmsd_shuffle,cdr3_rmsd_shuffle,fr_rmsd_shuffle,plddt_cdr_shuffle,cdr_recovery_shuffle,cdr_rmsd_cf,cdr1_rmsd_cf,cdr2_rmsd_cf,cdr3_rmsd_cf,fr_rmsd_cf,plddt_cdr_cf,cdr_recovery_cf
valid100_056,1.034648814355981,0.8887191091033892,0.42313483824545817,1.187749395656881,0.329713649569759,0.6306358229729436,0.33871,0.9606892127408184,1.3485656628927591,0.34763221668779787,0.8693549521555066,0.39638049544803006,0.624946903797888,0.387097,1.4113435985495308,1.2299892470117324,0.5780110950291544,1.5812772342316124,0.5375460870161703,0.5969987569316741,0.290323,1.0291175812909317,1.2069916678801735,0.7012929135040706,1.0428191198650818,0.5029924148500233,0.5604066151765086,0.274194
valid100_057,2.0416404737610447,0.9357827577500726,0.5142766226029044,2.7414050065459534,0.43157638486156724,0.6186718685973076,0.306452,1.2005279936152353,0.8158501168411814,1.0039275821204094,1.4060316233234444,0.45094600781889177,0.5598230376358955,0.322581,1.8700760375974503,0.9387172513755173,1.0064308296223134,2.373231797038273,0.5429646963332446,0.5548759184537395,0.322581,0.9265606362597095,0.8156569574350303,0.8034610988087476,1.0074728391340098,0.41233149251724976,0.5481977578132383,0.306452
valid100_058,1.3154970811507107,0.5753291998267087,0.6703608634221889,1.7771188364898873,0.9547157669229704,0.6741764982541403,0.43333350000000004,1.3035097973792744,0.7645949973011934,0.6973232226467948,1.7001051340092672,0.9082107609285279,0.6832831154266993,0.43333350000000004,1.019741592500078,0.9498633934050055,0.9693375985384319,1.0534917766128136,0.9598117920032188,0.6563724016149839,0.4,1.1515925687377468,1.0120516736321896,1.4439066827044156,0.9524228633393781,0.9384801230963131,0.6180078660448391,0.35
valid100_059,2.2742204599427236,0.6952445446336792,1.3809719352262393,2.808326276262065,0.6528108857311319,0.6426121046145756,0.333333,2.1380597650198006,0.6506721566189976,1.4467256642825521,2.6180776027493913,0.4434097582213263,0.599121922483811,0.3461535,2.391174121145926,0.7737754593264545,0.8177281107625962,3.041664128868124,0.4792849171406535,0.5931012680133183,0.333333,2.0479163677132246,0.7638469490385515,1.0179534344522532,2.5516768585589604,0.3139637441957214,0.5855954618026049,0.333333
valid100_060,1.9073366064182222,0.8028648247725594,1.5172033744661328,2.3338617134757786,0.9061970960519707,0.5505728640339591,0.272727,1.7369160434072155,0.9073501303297484,1.3244389003070791,2.103265245395111,0.9933908900721453,0.5590560761365024,0.2272725,1.7933281077137557,0.8728381966404962,1.5774404246600855,2.142169740683146,1.1157587335444714,0.524796573953195,0.212121,2.0648390323248598,1.2177049830151372,1.9526848813635103,2.376174851571252,0.9419938441244802,0.5524102733893828,0.242424
valid100_061,1.0808991050397687,0.4828976409430911,0.6763895911751238,1.4121707750061356,0.37039159281054485,0.654708899814507,0.327586,1.4524455191715997,0.5552734337433819,0.5430462848737161,2.006423769666959,0.42896842735067975,0.6688754676744856,0.310345,1.6015330553934226,0.7883335438398091,0.6937923237011923,2.162389169051285,0.3868944187897504,0.6880850000628109,0.3275865,1.3938158733833572,0.6482467609309831,0.41604565785131353,1.9195118461126497,0.3401454571432275,0.6645862938001238,0.310345
valid100_062,0.8195080129660273,0.7571518277185619,0.800347197839029,0.836974663169219,0.39164717300796514,0.6508338384089931,0.225806,0.8477786350914152,0.7745533508787452,0.5035926104697102,0.9979137255004014,0.4484027775572944,0.6568366298752446,0.209677,0.8631760778644282,0.7278182598452609,0.8633230326320216,0.9153584032138549,0.46733062093082056,0.6323630939568243,0.209677,2.315760965694655,0.5774458057464465,0.671495775406888,3.2631308456357155,0.39716459165531615,0.6109117399300299,0.193548
valid100_063,0.5662238253074903,0.5975482197995103,0.4483633124814931,0.5967468402266638,0.3683319822803579,0.6996845862557811,0.403226,0.5334310463762003,0.5956821650138646,0.38532545400795465,0.5616988316345037,0.3376809085438246,0.6829217230120013,0.370968,0.5976620675118185,0.42545344825326425,0.3274857902796503,0.7634034221537107,0.3552533129613892,0.7048481443235951,0.370968,0.6163622538643845,0.615967053283736,0.5331843342320449,0.6103585007769095,0.4359893243002604,0.6532434667310407,0.306452
valid100_064,1.2324853833341403,1.0816808876305442,0.9136014729925663,1.2649340191296496,0.59329379377417,0.5996259556097143,0.30882350000000003,0.888699670872414,0.5545668460884433,0.42707548348589475,1.1015088806969207,0.4636618771922222,0.5765973991330933,0.279412,1.1214430771807375,0.9073935709962084,1.5030140439156425,0.9963210900281264,0.45635187317736975,0.5842236468897146,0.27941150000000003,0.8228094975763445,0.8532698836998083,1.1117513469728502,0.5958990710990006,0.39906895757893907,0.5751868105110001,0.279412
valid100_065,1.8644672814695056,0.702483471704769,2.1038097813309644,2.077854509492229,0.4140627383061328,0.6364258012601307,0.30000000000000004,2.2810315781236605,1.08899494040763,2.322446785110241,2.5967153199874464,0.6192415739023365,0.6200484007596969,0.34285750000000004,2.222078066971791,0.6117423884537432,2.2356816050090247,2.606143750714466,0.46166912067184696,0.5872089556285314,0.30000000000000004,1.904638581084821,0.7322793381305426,2.0793093456802563,2.1437518358630383,0.5005531897767459,0.5674774391310555,0.30000000000000004
valid100_066,1.3865646534850167,1.141954969766171,0.645536576903436,1.6116333200079633,0.4612211422806176,0.6206089872302432,0.333333,1.5857598448954557,0.7682383086914559,0.4880198268104677,2.0997937726316938,0.4063747581599494,0.640336968682029,0.3181815,1.4817004812599288,1.317043036439931,0.46694692355142414,1.6979373996673817,0.4916624825866639,0.6260016962434306,0.3181815,1.4261301934236876,0.978034657051941,0.4336074124030949,1.8145434492945873,0.44483821216972363,0.616782090880654,0.272727
valid100_067,0.9692004280023125,0.8325761825804622,0.7206752179084958,1.2168283710236008,0.4924299589797529,0.6834231441219647,0.2708335,0.7337323592463721,0.6588498628761164,0.5732435085723941,0.886711401533472,0.4670459811077021,0.6864724134405453,0.291667,0.8106580971345863,0.7731417788371642,0.4726870554383259,1.0171674029680502,0.5477585025520476,0.6869253739714622,0.3125,0.8302982501274427,0.559452081028657,0.35807395368637635,1.207285648698527,0.39339974820370727,0.6390688090274732,0.2708335
valid100_068,2.155287155480033,0.5418437176643152,0.7234634464953701,3.0884650848127855,0.5660472667651022,0.6494929646807057,0.125,3.4180007475389704,0.7681407580038337,0.5927081789285737,4.948523862372736,0.5129165221171477,0.630850569478103,0.142857,2.2453608611763354,0.6426933198968386,0.5671530793433619,3.2274728931092382,0.4990484032666365,0.6449491770139761,0.1607145,4.503999759560747,0.7411159364131258,0.538795154624778,6.571969309598298,0.4851221583258931,0.6018438408417361,0.16071400000000002
valid100_069,3.684595620848455,0.36760859056269934,0.35904171642297467,5.648679672347417,0.41239189840434587,0.6660622329666064,0.25,3.578703093511325,0.62586037292967,0.5424731073823252,5.456904500444341,0.46307559831074896,0.6528496547387197,0.21153850000000002,2.3786045685393575,0.8238336587648711,0.7321004826931823,3.5230192302390124,0.49254413133135316,0.6857258408115461,0.21153850000000002,3.4952837517042035,1.3366818400592302,0.7428525604817433,5.1869092106938375,0.4488127484107071,0.6043348879768298,0.153846
valid100_070,0.9651287962175528,0.7106420285606141,0.48287841710967594,1.3955071685753444,0.5664596070403043,0.6756391952867093,0.2391305,1.327609999467957,0.9587182432810377,0.5398979404823131,1.9418039020636666,0.5427476777178823,0.6795941060004027,0.26087,1.8885861827999992,0.8173907920301868,0.31601891810392924,3.075483431146993,0.39697396397840135,0.6826390429683353,0.26087,1.0394310832261104,1.0303764806658746,0.4247179492940417,1.3491999975801587,0.5696238911767454,0.6713165005911952,0.217391
valid100_071,0.696051133381732,0.5401147527546689,0.5878003824827216,0.8018716297854789,0.5261556548078161,0.6687874170020223,0.25,0.71907763332024,0.7596932281012936,0.4518953408869532,0.7799061760450607,0.4958806761242873,0.6248900149948895,0.265625,0.6713099412393564,0.417777022929372,0.31052946945425985,0.8750780636731363,0.35703481358511135,0.6666195625439286,0.203125,0.8787264820834799,0.5493832838907838,0.3243490531352794,1.1539632094211776,0.4155896490294632,0.5674775317311287,0.265625
valid100_072,0.7191554839376492,0.7193827326324583,0.6256199056765863,0.7388124789922188,0.4519490602001073,0.6012204165259998,0.26388900000000004,1.16271846692639,1.6030503969797494,0.44733409098312027,1.072033681307124,0.7106331345664576,0.604356862190697,0.23611100000000002,1.0898866029697665,1.2305729633507552,0.9669902866071869,1.0749250869824807,0.5123406300419794,0.6211297098133299,0.26388900000000004,0.9772089516092485,0.772107936452242,0.5590328752779472,1.1641414842801678,0.6366280577965578,0.616929278605514,0.26388900000000004
valid100_073,1.9265779191605894,0.6600792633505275,0.4145466949686501,2.710937875625472,0.4366438364089128,0.6537112927642361,0.2068965,2.377970947663946,0.8147328419911293,1.1182280901149129,3.2707260317098,0.842523811984019,0.6400774152114473,0.206897,4.151547016783702,0.6251757108145304,0.5596963313557972,5.9296799220260255,0.3776654007052641,0.5957339976368279,0.2068965,3.0187519896145476,0.7759811916819848,1.1039517387425526,4.221189878227866,0.6659419085589605,0.5971167226289881,0.224138
valid100_074,2.2796155075688085,0.7526216278976375,0.9175704513604928,3.171054278465181,0.4377934146307163,0.6384349651634693,0.285714,1.5580896892117806,0.7530138266665909,0.5899885238236936,2.16218118592017,0.3932197545620315,0.5943145698734692,0.214286,1.409581718179973,0.8158494967205285,0.4698021387016591,1.9297086668304932,0.37733595867588104,0.6273916571268014,0.232143,2.6601415907346384,1.6121864151676588,0.6045632659669954,3.648856640645123,0.39523448383770454,0.5801257145191943,0.1785715
valid100_075,0.8402714155064261,0.5517710765366781,0.6068265228065132,1.0540762070022307,0.3674150846220429,0.6341969843568473,0.4310345,1.7312918288284624,0.7664459709801257,0.753141264428532,2.4199957555484373,0.47661283958417744,0.6331255369145294,0.344828,1.353638654864324,0.6230490449323419,1.0990338445545864,1.7128446950480698,0.4790619240801375,0.6619825866715661,0.362069,1.0139143355640683,1.0915191626493106,0.8471283948056307,1.0516068559127445,0.4794711213288031,0.6372514120463667,0.37931
valid100_076,3.7928150324505356,1.1917426609952364,6.028097483938122,2.252766322465041,0.7747230254026304,0.4993493549133602,0.1973685,3.2466421058115325,1.2056517755419547,4.474123389722772,2.3705103032932744,0.8425359563021972,0.5442031947405714,0.1842105,2.9533758152900154,1.1660875829776685,4.543004236358268,2.005395977554734,1.0073896027737141,0.5410170908036984,0.1710525,2.355198899165924,0.9036191145983374,3.0262596924291736,1.9689359023811197,0.5124662651512352,0.5133254465303922,0.1710525
valid100_077,1.883358510300376,1.835361648285561,0.5793114432555218,2.1854177432647974,0.4674863587676133,0.6159448270286833,0.34285750000000004,1.7584011390326375,1.265079854268916,0.5212324632878826,2.1679363852110765,0.6205738955395169,0.6086398593017033,0.3285715,2.0776907599637022,1.6699665235582954,0.4554101159200731,2.504312065351849,0.5472855487319093,0.6083210421460015,0.3285715,1.4350499168547475,1.2934513072290994,0.5756401415027308,1.6588047333253857,0.4907411822620149,0.5919274155582701,0.242857
valid100_078,0.9174496237404661,1.0134341042121435,0.5485158749774001,1.0043620989935458,0.44358237104172926,0.7118929072662636,0.259259,0.8128859738761968,1.008124136689451,0.47950962808693337,0.7940722809663622,0.43165275797893504,0.7363013879016593,0.296296,1.0624805995010944,0.7703414334926466,0.8184119629772455,1.355545303320042,0.5062163073008271,0.738816887140274,0.2777775,0.952446565241275,0.6475237325898702,0.9440762684843004,1.145937555679291,0.6920454213513392,0.7179830008082919,0.222222
valid100_079,1.8241905159477885,0.6164571027038799,1.1429360949656648,2.3662840621510357,0.36457521057410025,0.5414763404564424,0.2272725,1.826809613443313,0.6913103974515935,0.9993792631496101,2.4161453673378146,0.5386239124970018,0.5597385930066758,0.21590900000000002,2.068676578835875,1.1841429116779674,1.4069285485256273,2.5970170790286504,0.5434268599496432,0.556613717566837,0.227273,2.580377931871557,0.7213517910657392,1.7901402826712487,3.326300297371461,0.4666496838365226,0.5435511029579423,0.2386365
valid100_080,1.490924548761686,1.078062869371314,0.5384591128754295,2.3558985528077128,0.809060136865897,0.676959216594696,0.1666665,1.3546913155033358,0.5787263834090705,0.41769876247475024,2.396236183312098,0.7258162947700596,0.701509952545166,0.190476,1.4461817389161111,0.53538978521486,0.6344719250607508,2.5351227174281545,0.4780684596483553,0.6962073062147413,0.1666665,1.145051179608537,0.42568810888555425,0.41478698233752653,2.0342045475288852,0.4988133057219591,0.67337614155951,0.2619045
valid100_081,3.182558030008175,1.068016541094885,0.6573042438940155,4.278957622610827,0.44852605566290726,0.6582332993857563,0.234375,2.7151596772465725,0.5447601052640387,0.573157547923773,3.680927680177324,0.43132995444410505,0.6317299539223313,0.21875,1.4866332109025033,0.931990081133357,0.7873301582193434,1.8502672095616766,0.43496296980548765,0.6227763597853482,0.21875,1.4303287309332111,0.48998425420896485,0.6381082798861779,1.8844192407060691,0.39414797717273586,0.6150032957084477,0.265625
valid100_082,1.3039436897631669,0.7413032871487941,0.7135203389082792,1.7460889412941796,0.4380034169720376,0.6904956794210844,0.2857145,1.9686449991130308,0.8223212236621902,0.6714162241262607,2.7666440954074583,0.5631722794877716,0.6294323381568705,0.25,1.9190218459880695,0.5758931397025572,0.4984525483835134,2.722680937903042,0.5941642649415605,0.6217870201383318,0.2857145,1.341735607590876,0.794709865576587,0.4410235014882792,1.824611692910554,0.5928670884796815,0.6401519860540117,0.285714
valid100_083,1.3666956497940497,0.7262318994206278,1.054378923225141,1.6691332594664476,0.6160085417676192,0.6504400507096322,0.12903199999999998,1.479581235993429,0.6040489787991882,0.4573466886459634,1.988005018306443,0.4823425821060243,0.6259889823775138,0.112903,1.523242939568633,1.1717102644757464,0.4674792311019223,1.923823608767668,0.5196353936791959,0.630206579642911,0.129032,1.1007622837925903,0.7077997378286587,0.8363859245642982,1.2959174542023568,0.4821466114898204,0.6527148735138678,0.177419
valid100_084,3.067368565046641,0.5658205199735188,0.6129574323884335,4.389807457068619,0.5347564731193312,0.6383474101977689,0.232143,5.675637078826243,0.7739801059307849,0.39645200028423555,8.30127563651758,0.5225565737530702,0.6461364972804274,0.267857,4.143260937036802,0.5484532220083957,0.5555439049786597,6.048627430983659,0.47416401690800236,0.6491885712104184,0.285714,3.4525830961362343,0.6182085019931837,0.3669071467264389,5.026343604343717,0.5031058931866744,0.6515890194901398,0.2857145
valid100_085,1.130846018953632,1.0548037135357333,0.7280725816141643,1.306014910207078,0.4170136018998277,0.6040388788237716,0.19696950000000002,1.8050813366294802,2.93413343078862,0.8442615499958033,1.1422008192805202,0.620420896947016,0.6163242423173153,0.242424,1.6139729787008772,0.7165269322396541,0.4326649503587049,2.1360483689721232,0.516204366494226,0.6009149998426437,0.19696950000000002,0.8863000139360784,1.0776968862575549,0.6790021752158881,0.7859938749451043,0.5169457858958815,0.58253192450061,0.242424
valid100_086,2.493372925665167,0.7941219867795397,0.5524547378818695,3.427263492813361,0.34366956130675386,0.639748499825083,0.413793,1.3202170488459677,0.9080384001285183,0.6604527602875983,1.7049564400840462,0.36963295216881636,0.6235380994862523,0.3793105,1.4750942714227553,0.8374727988652876,0.632321754335158,1.9755025544159968,0.4409829616238777,0.6290376032220906,0.37931,1.3253669701463884,0.9998938543097122,0.5663032788195972,1.6992594576292361,0.6962098241340511,0.6007735873090809,0.29310349999999996
valid100_087,1.1410685396157816,0.6911114330987203,0.6698770905275886,1.3983856618626782,0.49866390880024697,0.6263724192976952,0.375,1.5331153862758269,0.8108568533664466,0.6095511746824287,1.9352091280307562,0.46370584202151954,0.6460892351137266,0.333333,1.3666765939667196,1.0496962632991704,0.826421917595888,1.6218894905077574,0.5452977584656374,0.6504211665855514,0.36111099999999996,1.9098332940141907,0.843063593915744,0.6355033792029708,2.4668778267207325,0.5154956094094354,0.584753930154774,0.36111099999999996
valid100_088,1.1110107778654894,0.9060417534954622,1.4359872024093425,1.0121264080699361,0.5377989415654364,0.6587769844952751,0.264706,1.0304394327809008,0.9410177162117845,0.7497615582876231,1.1627644656490514,0.45764371358577277,0.6435954377931707,0.30882350000000003,0.9890952447208108,0.8594699535739627,0.8382664285467961,1.0765048496711178,0.4800167099163524,0.640249973272576,0.25,1.1552650389264723,0.7759179982595298,0.9616831125007459,1.3180397427799972,0.4345864856932965,0.6565530440386604,0.29411750000000003
valid100_089,1.6205970506341725,0.7869055643460384,0.48894160421069083,2.041787169985204,0.3343428823615779,0.6154888847044536,0.314286,1.5953345057046584,0.9076038152931049,0.32981960577640923,2.0186771823982452,0.39774835607553966,0.6015685145344053,0.30000000000000004,1.3843917120986609,1.2824095783319112,0.5789566772268488,1.5698936501668197,0.49653386416746426,0.593640484554427,0.285714,1.9338359164275285,1.109112824409693,1.7923280100476968,2.214348921577397,0.47050496551260323,0.5873016144548144,0.3285715
valid100_090,1.988170302470558,1.5639016584271097,0.5237070015684295,2.775413969076303,2.255403605992125,0.685328961610794,0.28,2.133276406026332,1.7558898864590051,0.46994257551906227,2.9516409387713014,2.135945357664634,0.6630403798818589,0.3,3.004904966546893,1.2868762888972518,0.6284188155766364,4.514445661034874,2.0827519995335795,0.6250399595499039,0.28,1.8959822809396347,1.5314056831734224,0.7682438409638896,2.5857944871176333,2.1456269389407643,0.6424385160207748,0.28
valid100_091,2.442347334512677,0.7976676157903924,0.5789685281985856,3.7313744059195693,0.38835886830664745,0.7048390949213946,0.3518515,2.2306320544329337,1.0984878895601358,0.42415828296634,3.345038311003483,0.7833215767929884,0.6657926677553743,0.38888849999999997,2.33972839102805,0.7273166510043851,0.19682051951549556,3.6088892248518913,0.28598917417324216,0.6734595364994473,0.3518515,2.690084341963303,1.3016635744256821,1.0475750550327192,3.947485993254247,0.5758303271658743,0.646785631775856,0.3518515
valid100_092,1.5610030027317578,0.7333112070595131,0.35804298599021944,2.659142420527608,0.49373726555325104,0.749097501454146,0.36956500000000003,1.5069369349895865,0.7201955372089366,0.5615344244863423,2.5207779777469184,0.438863235556912,0.7304866540691126,0.36956500000000003,1.386374244550725,0.43430709835332376,0.3970626201876535,2.4290454983170418,0.6243908350734285,0.7467591710712599,0.36956500000000003,1.8292048530087357,0.4742788484289046,0.2606785344014515,3.264062489912318,0.30427895727280413,0.6906648666962334,0.4130435
valid100_093,2.4091281527264785,0.8977647806641434,0.9246196475264358,3.0565703698698834,0.44028461414025166,0.5802385831872623,0.23611100000000002,2.0881630304548153,0.8172765356282059,0.9988407759789795,2.6123047258974053,0.40716046503485703,0.5951713613337941,0.23611100000000002,2.479213486806274,0.8533544317228315,0.6673436546010111,3.1705489517087746,0.3821600268106857,0.6137559451162815,0.222222,2.997942757272593,0.7744576010996402,0.569445834940282,3.8790988595885354,0.6364109451547778,0.5903889164328575,0.222222
valid100_094,1.0602195785763269,0.6911295090494499,0.4683777448982095,1.3574175765208016,0.30319606982209213,0.6612221508315115,0.3484845,0.9762575127239783,0.569495009293771,0.5665947861184959,1.2434339478268148,0.33378361965262415,0.648486998948184,0.3787875,1.0270779060395718,0.5499824065276369,0.8765060035566726,1.239283280948325,0.34068625251084744,0.652560679750009,0.393939,0.8807272795902987,0.7463155765547013,0.6714354426446643,1.0085405147708948,0.35861187830679675,0.633457334655704,0.424242
valid100_095,1.8472158045126945,0.5874013140666491,0.6022557288690902,2.430814139174924,0.5050127207628836,0.6268652894667217,0.4142855,1.2497182735286008,0.4342135840893091,0.3574078817770962,1.6544458048517101,0.3803334165461801,0.5846395109380995,0.47142850000000003,2.1993846182327186,0.6641979503269175,0.44457210336834085,2.9369156902497107,0.4006183547359435,0.5839158705302647,0.48571450000000005,1.6204399402053156,0.5867371220354664,0.545561172254344,2.136788315082022,0.4454876338575427,0.6010804610592978,0.4571425
valid100_096,1.9354199241266064,0.7579214823119786,1.3738225351504747,2.337400623212429,0.4701246897761224,0.5701199856897196,0.27777799999999997,2.586794772052774,0.8277213015589453,1.2969890165086493,3.3101681215142635,0.4538221761857496,0.5597973734968238,0.34722200000000003,2.2099225364260597,0.821461057534226,2.087806634286931,2.53716908692002,0.43342912813239154,0.5667360300819079,0.27777799999999997,1.8873437676470897,0.6516690815088181,1.161676344401784,2.3321239875373188,0.5161113862047839,0.5588733475241396,0.3055555
valid100_097,2.415256933533519,0.7870890926784396,1.6600415929472787,2.899928360200875,0.6296062130220949,0.5462277215428468,0.2926825,2.2694208818148107,1.0880528185645284,1.9198897613542338,2.6226969849465465,0.572586026457761,0.5238638785554142,0.25609750000000003,2.6462115358897353,0.859165342276181,1.6469945646961155,3.215386479308285,0.7683464545618361,0.551210607697324,0.24390250000000002,2.3942695930945748,1.589856437397178,1.5644788026822405,2.768235975604874,0.5356561107210132,0.5871281107751334,0.2560975
valid100_098,0.6916239653947518,0.6378415736520242,0.4732519434104111,0.8699471535199411,0.413513486379974,0.7231323393908414,0.2727275,0.9458363903143078,0.5167365792294807,0.45508708634856543,1.545814020153085,0.4646595866051683,0.7404239990494468,0.272727,0.652263750832228,0.4375838099043915,0.4126978473490335,1.0376313363562781,0.42181277574677123,0.7069282721389424,0.2954545,1.4017789157004015,0.8196554001104837,0.7989064316301308,2.312000105836849,0.6167901607237612,0.6969570476900447,0.363636
valid100_099,1.8605948784244992,0.8690209055955808,0.5796042556411453,2.791080673159433,0.41180654580654985,0.6853006660938263,0.18,1.922654500192146,0.6393858019026495,0.47858933633586054,2.957309295440958,0.40432158529090867,0.6686464393138886,0.2,1.7831419464349063,0.6543584609663909,0.6495697957255678,2.6966577866514463,0.46019559759053774,0.667956902384758,0.22000000000000003,1.2341689540996756,0.7114354349562437,0.6200716784746756,1.6357495082001188,0.5229508447070474,0.6296429216861725,0.26
valid100_100,0.8347637706463609,0.5565142586536915,0.591800808860943,1.104421977155121,0.3284246385799519,0.6576469409465789,0.22000000000000003,0.9066496594906457,0.8007403723780129,0.5282774698685356,1.1691515509804045,0.4369893515188279,0.649750143289566,0.30000000000000004,0.7199265016039242,0.6802905872663316,0.47549577196746184,0.8941615731875124,0.3292128050364932,0.6904781401157379,0.32,1.664587183253163,0.7629085526398398,0.7071616860575809,2.5027414855350223,0.4195784630357384,0.6125817030668259,0.30000000000000004
